event_id,user_id,track_id,timestamp,device,session_length_sec,listened_seconds,completed
7561,8075,125,2021-07-03,Mobile,289,79,0
7562,8075,739,2021-01-07,Mobile,37,28,0
7563,8075,531,2020-01-31,Mobile,379,256,0
7564,8075,22,2020-08-01,Smart Speaker,318,251,0
7565,8075,140,2021-02-12,Mobile,399,329,1
7566,8075,13,2021-06-17,Desktop,530,35,0
7567,8075,366,2022-04-20,Mobile,520,101,0
7568,8075,560,2023-10-01,Mobile,528,179,0
7569,8075,699,2021-06-01,Mobile,232,199,1
7570,8075,91,2022-10-27,Smart Speaker,155,140,1
7571,8075,908,2024-09-29,Mobile,174,84,0
7572,8077,657,2023-02-17,Mobile,371,10,0
7573,8077,867,2022-03-29,Desktop,491,58,0
7574,8077,888,2022-11-13,Desktop,397,296,0
7575,8077,449,2024-01-21,Mobile,92,65,0
7576,8077,413,2022-06-26,Mobile,289,130,0
7577,8077,147,2023-07-31,Mobile,438,238,0
7578,8077,345,2021-01-12,Desktop,293,237,1
7579,8077,600,2023-07-14,Desktop,52,46,1
7580,8077,952,2020-10-11,Smart Speaker,480,395,1
7581,8077,590,2023-06-16,Mobile,151,121,1
7582,8081,511,2022-03-09,Desktop,31,20,0
7583,8081,461,2024-07-07,Desktop,511,447,1
7584,8081,241,2024-01-30,Mobile,83,40,0
7585,8081,665,2022-04-16,Mobile,86,81,1
7586,8081,28,2020-11-04,Mobile,233,42,0
7587,8081,666,2021-09-08,Desktop,372,227,0
7588,8081,31,2022-03-14,Mobile,129,36,0
7589,8081,618,2024-03-18,Mobile,500,239,0
7590,8081,672,2024-10-19,Smart Speaker,360,203,0
7591,8081,738,2024-07-26,Mobile,30,20,0
7592,8081,483,2020-06-04,Mobile,145,82,0
7593,8081,471,2023-03-13,Desktop,521,309,0
7594,8081,918,2024-09-02,Mobile,436,77,0
7595,8081,582,2020-08-06,Mobile,558,146,0
7596,8094,710,2023-10-18,Mobile,477,141,0
7597,8094,696,2024-10-14,Desktop,47,41,1
7598,8094,928,2024-11-08,Desktop,182,85,0
7599,8094,199,2023-03-08,Mobile,555,19,0
7600,8094,403,2023-09-13,Mobile,474,79,0
7601,8094,616,2024-07-31,Mobile,258,69,0
7602,8094,36,2020-10-24,Mobile,284,29,0
7603,8094,768,2024-08-28,Smart Speaker,501,459,1
7604,8094,767,2024-04-18,Mobile,415,374,1
7605,8094,937,2022-12-14,Mobile,128,24,0
7606,8094,934,2024-02-18,Mobile,464,410,1
7607,8094,817,2021-08-22,Desktop,525,241,0
7608,8094,735,2023-12-13,Desktop,177,113,0
7609,8104,417,2021-07-09,Mobile,582,191,0
7610,8104,250,2022-09-16,Mobile,541,148,0
7611,8104,910,2020-09-29,Mobile,41,29,0
7612,8104,25,2024-12-23,Mobile,567,69,0
7613,8104,788,2022-07-09,Mobile,476,217,0
7614,8108,594,2023-04-16,Desktop,39,28,0
7615,8108,310,2022-11-19,Desktop,545,224,0
7616,8108,636,2022-11-15,Mobile,182,49,0
7617,8108,701,2023-06-05,Mobile,30,24,1
7618,8108,620,2023-10-10,Mobile,530,484,1
7619,8108,660,2024-03-17,Mobile,453,261,0
7620,8108,507,2024-05-25,Desktop,515,487,1
7621,8108,609,2024-04-14,Mobile,261,258,1
7622,8110,173,2021-12-23,Mobile,497,485,1
7623,8110,397,2021-11-26,Mobile,154,89,0
7624,8110,396,2021-06-19,Mobile,118,12,0
7625,8110,558,2020-05-18,Mobile,100,69,0
7626,8110,531,2023-05-29,Mobile,159,154,1
7627,8110,400,2023-05-26,Smart Speaker,142,52,0
7628,8110,700,2024-06-29,Desktop,151,94,0
7629,8110,99,2020-04-17,Mobile,550,527,1
7630,8110,152,2020-04-09,Desktop,56,28,0
7631,8110,842,2023-02-03,Desktop,358,26,0
7632,8110,177,2023-05-04,Mobile,113,16,0
7633,8110,458,2024-09-20,Mobile,438,90,0
7634,8110,820,2022-06-12,Desktop,417,309,0
7635,8120,8,2024-02-08,Mobile,546,459,1
7636,8120,860,2022-08-18,Desktop,150,55,0
7637,8120,881,2020-08-17,Mobile,263,75,0
7638,8120,819,2024-06-18,Mobile,80,28,0
7639,8120,38,2022-08-03,Smart Speaker,202,50,0
7640,8120,86,2023-05-23,Desktop,298,30,0
7641,8120,161,2020-08-31,Mobile,570,390,0
7642,8120,779,2021-01-02,Mobile,577,102,0
7643,8128,180,2020-11-01,Desktop,467,382,1
7644,8128,950,2020-11-24,Mobile,247,223,1
7645,8128,739,2020-06-06,Mobile,192,119,0
7646,8128,350,2020-06-01,Desktop,394,24,0
7647,8128,400,2022-05-28,Desktop,81,74,1
7648,8128,838,2021-10-02,Mobile,515,233,0
7649,8128,16,2021-08-11,Mobile,440,283,0
7650,8128,92,2022-12-11,Mobile,487,279,0
7651,8128,50,2024-12-13,Mobile,504,501,1
7652,8128,387,2024-01-17,Mobile,318,266,1
7653,8128,772,2020-06-20,Mobile,234,195,1
7654,8128,168,2022-12-15,Mobile,273,227,1
7655,8128,885,2020-05-21,Desktop,196,16,0
7656,8128,914,2024-01-04,Mobile,340,225,0
7657,8135,186,2020-04-05,Desktop,182,123,0
7658,8135,515,2024-07-04,Mobile,178,169,1
7659,8135,883,2023-09-16,Mobile,431,191,0
7660,8135,358,2022-06-03,Smart Speaker,345,232,0
7661,8135,478,2021-03-25,Smart Speaker,457,333,0
7662,8135,90,2023-12-14,Mobile,570,185,0
7663,8135,901,2023-07-13,Desktop,200,147,0
7664,8138,784,2020-04-09,Desktop,55,30,0
7665,8138,874,2022-06-24,Mobile,59,14,0
7666,8138,651,2023-04-25,Mobile,220,144,0
7667,8138,891,2023-05-08,Mobile,398,306,0
7668,8138,379,2021-05-15,Mobile,109,72,0
7669,8138,544,2024-02-25,Mobile,150,64,0
7670,8138,880,2024-05-15,Mobile,139,84,0
7671,8138,268,2020-10-23,Smart Speaker,464,459,1
7672,8138,137,2021-02-15,Mobile,426,193,0
7673,8138,741,2022-03-15,Mobile,355,64,0
7674,8138,882,2023-01-03,Desktop,119,66,0
7675,8138,267,2024-02-15,Desktop,341,318,1
7676,8138,426,2024-06-22,Smart Speaker,564,419,0
7677,8139,622,2020-02-15,Mobile,135,129,1
7678,8139,144,2024-10-31,Mobile,566,71,0
7679,8139,211,2020-12-12,Desktop,429,206,0
7680,8139,377,2022-07-07,Mobile,191,62,0
7681,8139,800,2022-02-25,Mobile,520,288,0
7682,8139,797,2021-10-13,Desktop,175,78,0
7683,8143,549,2023-05-31,Mobile,84,13,0
7684,8143,524,2024-04-16,Mobile,175,17,0
7685,8143,872,2023-01-27,Mobile,216,96,0
7686,8143,725,2022-07-07,Mobile,228,163,0
7687,8143,706,2021-02-02,Mobile,388,311,1
7688,8143,602,2024-06-08,Mobile,357,281,0
7689,8143,472,2022-07-07,Mobile,577,27,0
7690,8143,498,2024-11-06,Mobile,455,368,1
7691,8147,621,2020-10-30,Mobile,158,16,0
7692,8147,912,2022-11-20,Mobile,392,75,0
7693,8147,809,2021-07-23,Mobile,348,23,0
7694,8147,856,2021-09-01,Mobile,271,257,1
7695,8147,924,2022-01-28,Mobile,417,171,0
7696,8147,342,2023-12-13,Mobile,545,54,0
7697,8147,203,2021-09-21,Desktop,568,395,0
7698,8147,360,2020-07-23,Mobile,497,480,1
7699,8147,49,2020-03-18,Desktop,395,262,0
7700,8147,417,2020-11-07,Mobile,64,63,1
7701,8159,260,2023-04-30,Mobile,395,93,0
7702,8159,24,2022-07-11,Mobile,104,15,0
7703,8159,458,2020-02-06,Mobile,139,99,0
7704,8159,563,2020-10-31,Mobile,336,71,0
7705,8159,752,2024-05-19,Mobile,473,16,0
7706,8159,36,2022-11-19,Desktop,507,82,0
7707,8160,347,2022-12-24,Mobile,540,526,1
7708,8160,453,2022-11-26,Desktop,558,378,0
7709,8160,381,2020-09-02,Mobile,248,146,0
7710,8160,565,2021-12-15,Mobile,375,318,1
7711,8160,887,2023-09-11,Smart Speaker,590,131,0
7712,8160,781,2020-03-27,Desktop,150,148,1
7713,8160,862,2023-12-24,Desktop,389,310,0
7714,8160,591,2023-10-30,Mobile,530,434,1
7715,8160,731,2024-11-26,Desktop,140,28,0
7716,8160,295,2021-03-03,Smart Speaker,63,36,0
7717,8160,703,2020-09-15,Desktop,228,57,0
7718,8160,625,2022-07-04,Mobile,166,70,0
7719,8175,524,2024-10-26,Smart Speaker,267,185,0
7720,8175,135,2021-10-15,Mobile,111,92,1
7721,8175,403,2024-08-24,Mobile,217,76,0
7722,8175,415,2021-04-29,Smart Speaker,196,87,0
7723,8175,532,2024-06-18,Mobile,510,189,0
7724,8175,901,2020-05-18,Mobile,470,141,0
7725,8175,468,2020-01-18,Mobile,312,38,0
7726,8175,756,2023-09-11,Smart Speaker,537,29,0
7727,8175,399,2023-09-25,Desktop,47,34,0
7728,8175,716,2022-10-20,Mobile,262,113,0
7729,8175,737,2022-11-15,Mobile,250,203,1
7730,8175,249,2022-02-25,Mobile,160,39,0
7731,8179,430,2021-11-28,Mobile,176,136,0
7732,8179,341,2021-02-01,Desktop,547,60,0
7733,8179,514,2020-07-12,Mobile,531,428,1
7734,8179,722,2020-04-26,Mobile,328,81,0
7735,8179,781,2021-04-21,Mobile,548,30,0
7736,8182,948,2024-06-24,Smart Speaker,91,87,1
7737,8182,644,2020-10-16,Desktop,371,84,0
7738,8182,649,2024-06-18,Mobile,237,25,0
7739,8182,384,2023-04-05,Mobile,290,136,0
7740,8182,660,2023-08-12,Smart Speaker,276,139,0
7741,8182,320,2023-08-12,Mobile,583,190,0
7742,8182,893,2022-10-05,Mobile,90,47,0
7743,8188,351,2020-05-03,Mobile,90,16,0
7744,8188,932,2023-10-17,Mobile,119,20,0
7745,8188,719,2023-05-12,Mobile,122,15,0
7746,8188,622,2024-04-06,Mobile,67,18,0
7747,8188,438,2023-02-04,Smart Speaker,253,177,0
7748,8188,511,2020-06-19,Mobile,336,220,0
7749,8188,443,2021-01-10,Desktop,182,103,0
7750,8188,219,2022-01-11,Mobile,515,344,0
7751,8188,701,2022-09-01,Mobile,104,102,1
7752,8188,554,2020-03-21,Mobile,186,88,0
7753,8188,86,2021-05-25,Mobile,476,186,0
7754,8188,102,2021-06-25,Desktop,502,319,0
7755,8188,756,2024-09-16,Mobile,515,323,0
7756,8188,630,2022-12-28,Mobile,467,82,0
7757,8192,831,2024-12-11,Smart Speaker,123,60,0
7758,8192,457,2020-01-30,Mobile,459,238,0
7759,8192,660,2022-04-03,Desktop,598,186,0
7760,8192,777,2020-03-17,Desktop,266,31,0
7761,8192,540,2023-04-23,Mobile,187,176,1
7762,8192,931,2023-12-20,Mobile,198,72,0
7763,8192,494,2024-11-24,Desktop,478,115,0
7764,8192,916,2021-03-22,Mobile,127,107,1
7765,8192,476,2021-11-05,Mobile,232,209,1
7766,8192,16,2021-09-09,Smart Speaker,407,345,1
7767,8192,440,2022-08-28,Desktop,273,253,1
7768,8192,736,2022-10-28,Desktop,291,229,0
7769,8192,387,2020-08-22,Mobile,51,42,1
7770,8206,711,2024-03-23,Mobile,163,53,0
7771,8206,437,2024-01-06,Mobile,80,37,0
7772,8206,281,2024-07-12,Mobile,73,56,0
7773,8206,269,2024-09-22,Smart Speaker,594,302,0
7774,8206,552,2024-06-18,Desktop,107,70,0
7775,8206,615,2020-12-23,Mobile,331,168,0
7776,8206,859,2024-04-23,Mobile,123,77,0
7777,8206,903,2021-07-20,Mobile,370,331,1
7778,8206,411,2021-11-08,Desktop,50,10,0
7779,8215,603,2020-03-28,Mobile,427,216,0
7780,8215,329,2021-01-17,Mobile,239,65,0
7781,8215,146,2023-11-17,Mobile,482,313,0
7782,8215,492,2020-02-10,Mobile,459,10,0
7783,8215,212,2024-08-01,Mobile,362,305,1
7784,8215,304,2021-09-07,Mobile,584,163,0
7785,8215,808,2023-02-03,Smart Speaker,54,29,0
7786,8215,108,2022-05-30,Mobile,359,189,0
7787,8215,603,2020-07-08,Mobile,197,31,0
7788,8215,755,2023-08-27,Desktop,219,52,0
7789,8236,780,2023-09-24,Mobile,222,171,0
7790,8236,135,2021-01-26,Mobile,222,155,0
7791,8236,93,2021-05-27,Mobile,244,102,0
7792,8236,924,2023-06-09,Desktop,193,115,0
7793,8236,717,2024-08-29,Smart Speaker,562,186,0
7794,8236,788,2023-05-20,Mobile,549,279,0
7795,8236,557,2022-05-03,Mobile,82,63,0
7796,8236,518,2024-09-27,Mobile,73,36,0
7797,8240,575,2022-08-11,Desktop,121,100,1
7798,8240,743,2022-07-13,Mobile,323,197,0
7799,8240,264,2020-08-11,Mobile,134,106,0
7800,8240,115,2023-07-21,Smart Speaker,264,25,0
7801,8240,729,2024-09-28,Mobile,63,13,0
7802,8240,462,2023-05-22,Mobile,478,326,0
7803,8240,333,2020-08-15,Mobile,269,263,1
7804,8240,166,2024-11-10,Mobile,540,399,0
7805,8240,411,2020-04-06,Desktop,476,412,1
7806,8240,186,2021-12-08,Mobile,273,128,0
7807,8240,369,2021-08-19,Mobile,94,43,0
7808,8240,794,2020-09-25,Smart Speaker,447,130,0
7809,8240,567,2022-02-03,Mobile,219,159,0
7810,8240,596,2021-06-30,Mobile,123,15,0
7811,8244,638,2023-04-06,Mobile,398,239,0
7812,8244,564,2020-02-12,Mobile,236,49,0
7813,8244,515,2024-08-29,Mobile,424,247,0
7814,8244,742,2024-05-10,Mobile,433,223,0
7815,8244,132,2020-06-01,Mobile,38,16,0
7816,8244,305,2024-03-31,Mobile,313,199,0
7817,8261,430,2023-11-18,Desktop,63,32,0
7818,8261,513,2023-05-22,Desktop,351,124,0
7819,8261,559,2020-10-11,Mobile,207,113,0
7820,8261,206,2023-10-15,Mobile,371,224,0
7821,8261,668,2023-09-15,Mobile,251,142,0
7822,8261,654,2020-02-09,Desktop,387,84,0
7823,8261,420,2021-09-14,Mobile,99,70,0
7824,8261,234,2024-09-30,Mobile,226,92,0
7825,8261,819,2024-01-22,Mobile,176,71,0
7826,8261,107,2021-02-09,Mobile,419,376,1
7827,8261,584,2022-03-07,Mobile,376,262,0
7828,8261,520,2020-03-20,Smart Speaker,244,230,1
7829,8265,712,2020-09-17,Mobile,318,243,0
7830,8265,657,2022-01-11,Mobile,51,23,0
7831,8265,748,2020-01-30,Mobile,177,159,1
7832,8265,773,2023-12-24,Mobile,559,72,0
7833,8265,569,2022-05-22,Mobile,283,196,0
7834,8265,199,2020-01-06,Mobile,200,68,0
7835,8265,879,2024-10-20,Desktop,349,257,0
7836,8265,838,2024-07-10,Desktop,535,40,0
7837,8265,709,2023-08-03,Mobile,354,186,0
7838,8265,79,2024-01-23,Mobile,272,214,0
7839,8268,333,2020-01-06,Desktop,195,170,1
7840,8268,532,2020-02-14,Desktop,129,46,0
7841,8268,227,2023-03-15,Mobile,344,61,0
7842,8268,719,2023-08-13,Mobile,500,394,0
7843,8268,786,2021-02-18,Smart Speaker,531,211,0
7844,8268,422,2020-12-10,Smart Speaker,549,82,0
7845,8268,775,2022-05-29,Desktop,238,108,0
7846,8268,939,2021-12-25,Mobile,572,554,1
7847,8268,822,2021-10-08,Smart Speaker,339,189,0
7848,8277,395,2023-04-12,Smart Speaker,571,66,0
7849,8277,322,2023-04-24,Desktop,212,116,0
7850,8277,842,2023-10-20,Mobile,358,327,1
7851,8277,24,2021-09-02,Desktop,290,205,0
7852,8277,333,2023-01-18,Smart Speaker,350,212,0
7853,8277,627,2022-08-03,Mobile,61,57,1
7854,8277,820,2022-10-11,Mobile,272,79,0
7855,8277,158,2022-11-24,Desktop,578,335,0
7856,8277,836,2022-06-04,Desktop,445,68,0
7857,8277,368,2023-12-30,Mobile,236,114,0
7858,8277,270,2020-04-15,Mobile,262,166,0
7859,8277,495,2023-01-30,Mobile,289,128,0
7860,8277,180,2021-11-04,Desktop,539,486,1
7861,8279,350,2023-02-21,Mobile,244,136,0
7862,8279,705,2024-09-01,Smart Speaker,357,62,0
7863,8279,659,2023-01-02,Desktop,329,39,0
7864,8279,885,2024-05-27,Smart Speaker,113,98,1
7865,8279,639,2021-06-02,Desktop,114,33,0
7866,8280,648,2020-12-06,Mobile,213,67,0
7867,8280,756,2023-12-02,Mobile,293,260,1
7868,8280,912,2021-08-28,Mobile,161,68,0
7869,8280,99,2022-10-05,Mobile,66,63,1
7870,8280,19,2020-05-18,Mobile,431,197,0
7871,8280,108,2022-05-07,Mobile,250,154,0
7872,8280,5,2024-11-25,Mobile,417,65,0
7873,8280,734,2024-11-06,Mobile,589,172,0
7874,8280,417,2021-09-05,Mobile,538,30,0
7875,8284,197,2021-01-12,Mobile,374,339,1
7876,8284,658,2023-06-17,Desktop,599,363,0
7877,8284,517,2020-12-17,Smart Speaker,412,190,0
7878,8284,133,2021-01-25,Desktop,198,107,0
7879,8284,820,2023-11-01,Desktop,127,35,0
7880,8284,780,2020-05-11,Desktop,369,28,0
7881,8284,5,2022-12-13,Desktop,406,137,0
7882,8284,441,2023-09-05,Desktop,209,27,0
7883,8284,23,2020-06-23,Smart Speaker,209,105,0
7884,8284,454,2023-12-21,Desktop,128,114,1
7885,8285,578,2020-05-20,Mobile,528,200,0
7886,8285,175,2023-12-28,Mobile,449,173,0
7887,8285,532,2021-03-21,Mobile,390,248,0
7888,8285,707,2021-07-14,Mobile,386,354,1
7889,8285,644,2022-08-24,Mobile,196,144,0
7890,8285,783,2020-07-14,Mobile,292,125,0
7891,8285,941,2020-08-17,Desktop,76,62,1
7892,8285,757,2023-01-05,Desktop,345,259,0
7893,8285,238,2022-01-03,Mobile,597,87,0
7894,8297,650,2022-11-18,Mobile,445,33,0
7895,8297,351,2021-04-20,Mobile,379,290,0
7896,8297,583,2021-04-12,Mobile,448,385,1
7897,8297,306,2021-03-24,Mobile,213,137,0
7898,8297,793,2023-09-25,Mobile,421,321,0
7899,8297,21,2020-03-27,Mobile,376,19,0
7900,8297,873,2020-01-04,Mobile,368,212,0
7901,8297,821,2024-01-14,Desktop,527,282,0
7902,8297,378,2022-07-24,Mobile,229,193,1
7903,8297,2,2020-05-28,Mobile,150,112,0
7904,8305,565,2022-05-31,Mobile,335,176,0
7905,8305,807,2023-03-26,Smart Speaker,100,42,0
7906,8305,716,2023-03-28,Mobile,416,118,0
7907,8305,539,2024-12-05,Mobile,256,120,0
7908,8305,646,2024-04-03,Mobile,567,52,0
7909,8305,791,2024-08-28,Mobile,232,217,1
7910,8305,48,2022-03-11,Mobile,306,187,0
7911,8305,730,2020-06-10,Mobile,467,275,0
7912,8305,36,2023-10-26,Mobile,487,144,0
7913,8305,179,2020-06-07,Smart Speaker,509,454,1
7914,8311,813,2023-07-25,Mobile,233,36,0
7915,8311,512,2023-10-28,Desktop,145,96,0
7916,8311,930,2024-03-14,Desktop,398,224,0
7917,8311,741,2022-09-12,Mobile,356,46,0
7918,8311,512,2022-03-24,Desktop,353,233,0
7919,8311,794,2023-12-31,Smart Speaker,104,93,1
7920,8311,63,2023-06-02,Mobile,128,18,0
7921,8311,710,2022-12-16,Mobile,213,46,0
7922,8311,626,2020-12-24,Mobile,498,149,0
7923,8311,474,2024-06-28,Smart Speaker,475,241,0
7924,8311,642,2021-02-04,Mobile,455,170,0
7925,8314,918,2022-05-11,Mobile,286,238,1
7926,8314,489,2023-01-28,Desktop,211,23,0
7927,8314,231,2020-03-30,Mobile,594,15,0
7928,8314,33,2020-09-09,Mobile,101,53,0
7929,8314,930,2021-09-20,Smart Speaker,543,145,0
7930,8314,478,2022-08-01,Mobile,123,16,0
7931,8314,191,2021-01-20,Desktop,486,217,0
7932,8314,278,2022-08-02,Desktop,477,324,0
7933,8329,396,2024-09-29,Mobile,240,131,0
7934,8329,545,2023-05-24,Desktop,311,246,0
7935,8329,814,2024-06-17,Mobile,522,448,1
7936,8329,74,2024-01-25,Mobile,505,461,1
7937,8329,256,2021-07-12,Mobile,477,111,0
7938,8329,768,2023-05-12,Mobile,312,257,1
7939,8329,925,2022-12-16,Desktop,193,118,0
7940,8329,429,2022-03-01,Desktop,177,54,0
7941,8329,290,2023-10-24,Desktop,50,18,0
7942,8329,557,2020-01-30,Mobile,465,258,0
7943,8329,386,2022-11-17,Mobile,458,26,0
7944,8329,785,2021-10-15,Mobile,528,196,0
7945,8337,337,2020-10-17,Smart Speaker,243,27,0
7946,8337,371,2023-08-12,Desktop,559,558,1
7947,8337,419,2023-03-27,Mobile,390,356,1
7948,8337,920,2023-02-03,Mobile,596,530,1
7949,8337,402,2020-11-20,Mobile,132,28,0
7950,8337,891,2023-12-16,Mobile,62,53,1
7951,8337,73,2024-12-08,Mobile,210,138,0
7952,8337,897,2023-10-27,Mobile,97,16,0
7953,8337,709,2022-07-15,Desktop,61,58,1
7954,8337,259,2023-10-22,Desktop,526,184,0
7955,8337,107,2024-12-17,Desktop,498,211,0
7956,8342,888,2020-12-01,Desktop,414,212,0
7957,8342,105,2023-04-15,Smart Speaker,232,104,0
7958,8342,224,2023-08-14,Mobile,409,264,0
7959,8342,171,2020-03-13,Smart Speaker,393,316,1
7960,8342,336,2023-12-10,Desktop,153,23,0
7961,8342,757,2022-12-16,Mobile,79,68,1
7962,8342,34,2020-03-26,Mobile,567,380,0
7963,8342,898,2024-03-15,Mobile,135,16,0
7964,8342,258,2021-06-10,Desktop,249,215,1
7965,8342,59,2024-07-11,Mobile,389,91,0
7966,8342,276,2023-06-12,Mobile,286,274,1
7967,8342,743,2021-08-18,Mobile,250,24,0
7968,8342,222,2023-07-20,Mobile,83,79,1
7969,8343,604,2020-08-14,Mobile,38,36,1
7970,8343,16,2022-05-04,Desktop,244,121,0
7971,8343,452,2020-07-16,Smart Speaker,347,305,1
7972,8343,590,2020-01-06,Mobile,271,108,0
7973,8343,212,2024-07-05,Desktop,302,93,0
7974,8343,381,2024-03-13,Desktop,569,150,0
7975,8343,629,2020-04-18,Mobile,532,236,0
7976,8343,308,2020-08-15,Desktop,116,27,0
7977,8343,828,2024-10-29,Mobile,408,80,0
7978,8343,113,2020-10-17,Desktop,322,314,1
7979,8343,291,2021-11-07,Mobile,506,18,0
7980,8356,106,2022-01-11,Desktop,118,21,0
7981,8356,119,2022-10-03,Mobile,474,438,1
7982,8356,306,2022-11-12,Mobile,231,185,1
7983,8356,93,2020-11-04,Mobile,314,180,0
7984,8356,536,2021-05-13,Mobile,405,211,0
7985,8356,52,2024-09-17,Mobile,99,13,0
7986,8356,293,2020-12-13,Desktop,407,48,0
7987,8359,706,2021-02-28,Mobile,535,391,0
7988,8359,645,2020-09-06,Smart Speaker,351,87,0
7989,8359,894,2024-08-28,Mobile,58,57,1
7990,8359,738,2022-05-27,Desktop,216,64,0
7991,8359,831,2023-05-31,Mobile,46,33,0
7992,8359,704,2023-03-23,Mobile,591,239,0
7993,8359,46,2021-03-02,Mobile,481,315,0
7994,8361,580,2022-07-09,Desktop,280,239,1
7995,8361,51,2020-11-15,Desktop,397,195,0
7996,8361,145,2020-05-22,Desktop,88,76,1
7997,8361,26,2020-05-01,Desktop,461,23,0
7998,8361,7,2021-01-30,Desktop,249,192,0
7999,8361,108,2022-05-08,Desktop,521,401,0
8000,8361,460,2024-12-20,Smart Speaker,38,24,0
8001,8361,36,2021-04-27,Desktop,33,32,1
8002,8361,603,2020-06-20,Mobile,87,21,0
8003,8361,25,2021-02-26,Mobile,227,76,0
8004,8361,6,2022-07-17,Desktop,126,81,0
8005,8361,380,2021-09-06,Mobile,579,65,0
8006,8362,21,2021-12-15,Desktop,239,44,0
8007,8362,188,2020-08-01,Smart Speaker,180,160,1
8008,8362,478,2020-02-10,Smart Speaker,223,90,0
8009,8362,9,2024-06-01,Mobile,232,154,0
8010,8362,748,2022-05-10,Desktop,348,209,0
8011,8362,476,2022-08-25,Mobile,281,248,1
8012,8362,631,2020-10-08,Mobile,430,380,1
8013,8362,900,2020-09-29,Mobile,374,16,0
8014,8362,854,2022-03-28,Mobile,403,101,0
8015,8363,414,2023-11-22,Mobile,527,65,0
8016,8363,490,2022-05-07,Mobile,51,50,1
8017,8363,451,2021-05-17,Mobile,77,51,0
8018,8363,652,2023-06-10,Desktop,538,295,0
8019,8363,670,2023-04-13,Smart Speaker,579,330,0
8020,8363,433,2022-12-17,Smart Speaker,514,82,0
8021,8363,601,2024-03-12,Mobile,163,152,1
8022,8363,156,2021-05-13,Desktop,230,181,0
8023,8366,488,2022-12-29,Mobile,189,181,1
8024,8366,314,2024-08-07,Desktop,460,391,1
8025,8366,391,2021-11-27,Mobile,348,126,0
8026,8366,162,2022-08-01,Desktop,491,347,0
8027,8366,201,2024-11-10,Desktop,260,13,0
8028,8366,606,2023-03-29,Mobile,376,358,1
8029,8366,222,2022-09-20,Desktop,423,405,1
8030,8366,452,2020-07-28,Smart Speaker,167,101,0
8031,8366,214,2023-06-12,Mobile,389,160,0
8032,8366,397,2022-05-06,Mobile,333,118,0
8033,8366,861,2024-06-21,Mobile,419,129,0
8034,8366,544,2024-10-16,Mobile,359,235,0
8035,8383,340,2020-10-16,Mobile,593,189,0
8036,8383,337,2022-02-11,Mobile,137,135,1
8037,8383,34,2024-02-26,Mobile,467,285,0
8038,8383,834,2022-12-03,Mobile,377,155,0
8039,8383,499,2021-06-14,Mobile,324,268,1
8040,8383,893,2023-09-24,Mobile,431,240,0
8041,8383,781,2022-04-15,Mobile,191,27,0
8042,8383,171,2022-11-27,Mobile,281,178,0
8043,8383,909,2024-03-13,Mobile,307,294,1
8044,8383,366,2023-06-23,Smart Speaker,97,26,0
8045,8385,707,2022-06-25,Mobile,325,153,0
8046,8385,251,2022-10-22,Desktop,222,134,0
8047,8385,45,2024-01-12,Mobile,32,11,0
8048,8385,291,2020-10-08,Desktop,307,185,0
8049,8385,174,2022-08-08,Desktop,468,127,0
8050,8385,755,2024-08-11,Mobile,150,72,0
8051,8404,29,2020-12-17,Mobile,273,140,0
8052,8404,293,2022-01-02,Mobile,323,244,0
8053,8404,60,2020-11-19,Desktop,572,389,0
8054,8404,945,2020-12-27,Desktop,175,84,0
8055,8404,563,2021-01-13,Mobile,478,92,0
8056,8404,933,2021-05-28,Mobile,110,100,1
8057,8404,763,2024-08-18,Mobile,523,245,0
8058,8404,741,2023-02-18,Mobile,354,65,0
8059,8414,772,2022-03-27,Desktop,132,64,0
8060,8414,813,2022-10-13,Mobile,443,233,0
8061,8414,155,2021-05-03,Desktop,61,51,1
8062,8414,333,2024-11-24,Desktop,46,39,1
8063,8414,240,2021-08-09,Smart Speaker,315,25,0
8064,8414,895,2022-07-19,Mobile,390,13,0
8065,8414,63,2022-01-24,Mobile,129,75,0
8066,8414,162,2020-11-23,Desktop,207,197,1
8067,8440,42,2022-11-17,Mobile,271,100,0
8068,8440,631,2022-05-08,Mobile,414,229,0
8069,8440,46,2023-04-06,Desktop,309,124,0
8070,8440,484,2024-11-04,Mobile,404,289,0
8071,8440,68,2023-07-11,Mobile,87,24,0
8072,8440,423,2020-06-17,Mobile,528,300,0
8073,8440,608,2023-06-17,Desktop,585,362,0
8074,8440,449,2021-03-31,Mobile,95,80,1
8075,8440,477,2021-03-23,Mobile,314,40,0
8076,8440,714,2020-12-02,Smart Speaker,54,22,0
8077,8447,855,2021-09-14,Mobile,309,266,1
8078,8447,691,2021-07-07,Mobile,577,207,0
8079,8447,602,2023-12-03,Desktop,99,22,0
8080,8447,501,2022-07-10,Desktop,450,54,0
8081,8447,209,2022-07-19,Desktop,468,187,0
8082,8447,328,2022-05-05,Smart Speaker,40,37,1
8083,8447,254,2020-05-08,Mobile,595,487,1
8084,8447,100,2023-06-03,Desktop,319,66,0
8085,8447,438,2021-11-28,Mobile,593,356,0
8086,8447,351,2021-12-08,Mobile,544,387,0
8087,8448,802,2020-04-20,Mobile,369,150,0
8088,8448,188,2023-07-20,Desktop,400,367,1
8089,8448,604,2023-12-11,Mobile,478,203,0
8090,8448,388,2023-09-14,Mobile,367,320,1
